"game_date","day_of_week","away_team","away_score","home_team","home_score","status","result","winner","is_conference","location","boxscore_url"
2026-04-01,"Wednesday","Augsburg",8,"Bethel",13,"Final","Final","Bethel",TRUE,"Arden Hills, MN // Hargis Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhjzahKugRChgIwJOnQuU36Zc5dowlAKrNQcQu3%2bqXx8U%2fyHtBTr2xq6W96uNnc4E6UcfdJZVHTc96opS1AvJR4HhW8Fma1WTGUKvOr0mcvwx&path=baseball"
2026-04-01,"Wednesday","Augsburg",9,"Bethel",10,"Final","Final","Bethel",TRUE,"Arden Hills, MN // Hargis Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhjzahKugRChgIwJOnQuU36Zc5dowlAKrNQcQu3%2bqXx8UTx9jTAJe953SUj7q6v2J3daET1FIHTB5H1l75M05GtgENJK53ea1Zxovfj40oJmK&path=baseball"
2026-04-07,"Tuesday","Macalester",3,"Gustavus",0,"Final","Final","Macalester",TRUE,"St. Peter, MN // Gustie Baseball Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPYnsJRwq%2bTPgevIU0rsFMATbPwc%2f5el%2b9T0XS8E99rGUUvgfV%2b7NExaTp9am7w9WupHvk0LGHoEcdu%2bHo%2fUsmflPUTSivbNXVQyiPxFXtZYr49%2fvtzutM8XiJiQiQuqABAw1KvQ09Be3bRJ9q3C88Gg%3d%3d&path=baseball"
2026-04-07,"Tuesday","Saint Mary's",0,"Bethel",2,"Final","Final","Bethel",TRUE,"Arden Hills, MN // Hargis Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhjzahKugRChgIwJOnQuU36Zc5dowlAKrNQcQu3%2bqXx8UfZum0jiXgIt4vdaI3n0vXj9A9PvCc9csn3ENKcbwYFsToktrbu1kjkJOFyUCAV7N&path=baseball"
2026-04-07,"Tuesday","Macalester",11,"Gustavus",4,"Final","Final","Macalester",TRUE,"St. Peter, MN // Gustie Baseball Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPYnsJRwq%2bTPgevIU0rsFMATbPwc%2f5el%2b9T0XS8E99rGUUvgfV%2b7NExaTp9am7w9Wu4MAbIjXONwR%2fGmj3C49EZOGc426FMvFvn0EFEVon3xmfhc79qS5C2eBR4I84Fh%2fY0PtOhAlHr5BDjh8GnAbLsw%3d%3d&path=baseball"
2026-04-07,"Tuesday","Saint Mary's",5,"Bethel",11,"Final","Final","Bethel",TRUE,"Arden Hills, MN // Hargis Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhjzahKugRChgIwJOnQuU36Zc5dowlAKrNQcQu3%2bqXx8UMO26%2bf3O8BmcOwIDb%2fyO2x%2fpVRgTP8VpTzCAxkk7oAnEZNmf1jcIpR1EJOlfoekk&path=baseball"
2026-04-08,"Wednesday","Concordia",6,"St. Olaf",13,"Final","Final","St. Olaf",TRUE,"Northfield, MN // Mark Almli Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP%2fQHI2wJpL9mAWLJQ%2fNw1xY7LNwxX1Ym%2fjJnty4%2bEdWV0F9JSL77fDPnRfQULtyhLVkcf%2fBJUeHBmDPUSZzcOMOsS1%2fAjlPbuLaSgKxWjI82sRnoGd9sz%2bUSDQ0W%2bPxMS&path=baseball"
2026-04-08,"Wednesday","St. Scholastica",42,"Carleton",9,"Final","Final","St. Scholastica",TRUE,"Northfield, MN // Mel Taube Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhiHCgSvVo6vyVvsDuDSb0a%2bJ%2fFIk6s5oCHx1cXIv%2bDfqvmC9XG%2fZpDd1b7hKF8Az2m49Q%2fGDCdALCbUT%2f71B1IwClQqTheTvbRXDVYdTgtqp&path=baseball"
2026-04-08,"Wednesday","Hamline",0,"Saint Mary's",1,"Final","Final
                                                                                        
                                            
                                            
                                                10 innings","Saint Mary's",TRUE,"Winona, MN // Max Molock Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPGBOMQ6HzAX3wcEsySnJXko%2bkFOoKQSSLBvhfpeT0ohBQdoC2HNEJUUesGkojIIgi9Lsjs3He5mOuEMvS61go0AJtuJtC26zOrMIACc4D15P6EIrs2l6xE5bpSAMqOvtB&path=baseball"
2026-04-08,"Wednesday","Gustavus",8,"Augsburg",10,"Final","Final","Augsburg",TRUE,"Minneapolis, MN // Parade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhtveQyeNwbkzAlu5obewpsYUzVuJNuGhnX5KgPVKMnlS63u%2fg9JQMTE3zHegKyETJ1daUmsY3Z2gwaZykGVFJvY%3d&path=baseball"
2026-04-08,"Wednesday","Bethel",5,"Macalester",6,"Final","Final","Macalester",TRUE,"St. Paul, MN // Nicholson Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhh3G3opbCW7vkb0ASu%2fFCot4H8%2bD12wwparOOT4BdTP21A66WZNMw3OvK85ZpXMh6oCalNgunMrwSF%2f9LwFfpQXnKR2ud3drHq6dXgy9D%2byw&path=baseball"
2026-04-08,"Wednesday","St. Scholastica",4,"Carleton",9,"Final","Final","Carleton",TRUE,"Northfield, MN // Mel Taube Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhiHCgSvVo6vyVvsDuDSb0a%2bJ%2fFIk6s5oCHx1cXIv%2bDfqbL3r5vFGCXs1yRVRsmL8c03gY8Ri8t6EJ4WE%2frc%2bmWVvCBJ1spS1K9wJczezUCrv&path=baseball"
2026-04-08,"Wednesday","Concordia",2,"St. Olaf",9,"Final","Final","St. Olaf",TRUE,"Northfield, MN // Mark Almli Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP%2fQHI2wJpL9mAWLJQ%2fNw1xY7LNwxX1Ym%2fjJnty4%2bEdWV0F9JSL77fDPnRfQULtyhLxw%2bYB0xU5hZgpHekR6VPd4rWwvmeGZjubllLH72RXe7t8sboKAOxTcSjzCPpH6un&path=baseball"
2026-04-08,"Wednesday","University of Wisconsin-Superior",NA,"St. Scholastica",NA,"Postponed","Postponed",NA,FALSE,"Duluth, MN // Wade Stadium",NA
2026-04-08,"Wednesday","Gustavus",7,"Augsburg",0,"Final","Final","Gustavus",TRUE,"Minneapolis, MN // Parade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhtveQyeNwbkzAlu5obewpsYUzVuJNuGhnX5KgPVKMnlSQvtTB%2bWqGGaGcffAXz789nCZ0yOo97FDpg3om81ooJw%3d&path=baseball"
2026-04-08,"Wednesday","Hamline",4,"Saint Mary's",6,"Final","Final","Saint Mary's",TRUE,"Winona, MN // Max Molock Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPGBOMQ6HzAX3wcEsySnJXko%2bkFOoKQSSLBvhfpeT0ohBQdoC2HNEJUUesGkojIIgiwOgxZyjY5D%2b3PnW8H7F5dTtTnpd0Z2Ehs8ZHmPpvBsEihRSX7NKoG7bJUEbb5msF&path=baseball"
2026-04-08,"Wednesday","Bethel",18,"Macalester",4,"Final","Final","Bethel",TRUE,"St. Paul, MN // Nicholson Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhh3G3opbCW7vkb0ASu%2fFCot4H8%2bD12wwparOOT4BdTP2Va0KaljSotV%2fXbhnPUJxvFY1RL08gxhoY%2fPfvO5xF04tC34tjm1on%2bm52YF7Jy3F&path=baseball"
2026-04-09,"Thursday","St. Scholastica",1,"Saint John's",17,"Final","Final","Saint John's",TRUE,"Collegeville, MN // Becker Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPHagrYYNu%2bk3eVWQRh5K35AjONin5olwY4wMNOh86t8ekarPMZ2yS6mfxgb2RiR3OadXuewIDG%2f8hnkuYL9O1dBZBj%2bAeFo4PDWfuqCaRrhk%3d&path=baseball"
2026-04-09,"Thursday","St. Olaf",10,"Carleton",4,"Final","Final","St. Olaf",TRUE,"Northfield, MN // Mel Taube Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhiHCgSvVo6vyVvsDuDSb0a%2bJ%2fFIk6s5oCHx1cXIv%2bDfqDjqb07D%2fTq6luCzUGfqTrHEZ5ZpPIHwoP95yxsWps%2balnHs9y1D97yAPidrSCtDe&path=baseball"
2026-04-09,"Thursday","Hamline",1,"Augsburg",3,"Final","Final","Augsburg",TRUE,"Minneapolis, MN // Parade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhtveQyeNwbkzAlu5obewpsYUzVuJNuGhnX5KgPVKMnlSl9awMH54z2CTtZ8bQU366%2fmyxVPf1EI2StDYsOjwJvw%3d&path=baseball"
2026-04-09,"Thursday","St. Scholastica",3,"Saint John's",10,"Final","Final","Saint John's",TRUE,"Collegeville, MN // Becker Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPHagrYYNu%2bk3eVWQRh5K35AjONin5olwY4wMNOh86t8ekarPMZ2yS6mfxgb2RiR3OA5HtO65eyE%2f7zTznu4EHHj4pXwotXVUqnJKgvPt0ROs%3d&path=baseball"
2026-04-09,"Thursday","St. Olaf",12,"Carleton",8,"Final","Final","St. Olaf",TRUE,"Northfield, MN // Mel Taube Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhiHCgSvVo6vyVvsDuDSb0a%2bJ%2fFIk6s5oCHx1cXIv%2bDfqSK4b0KbqsCTk6Of15ZnTsVM03Xg8JiDtVY3%2bAgymq%2fNgC6DDrhEkhakFiugAWNtp&path=baseball"
2026-04-09,"Thursday","Hamline",7,"Augsburg",3,"Final","Final","Hamline",TRUE,"Minneapolis, MN // Parade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhtveQyeNwbkzAlu5obewpsYUzVuJNuGhnX5KgPVKMnlSPshw0hxARjycXC%2bwkU%2fghfIQVeMuH773HCpZXor0Si0%3d&path=baseball"
2026-04-11,"Saturday","Augsburg",1,"Saint Mary's",4,"Final","Final","Saint Mary's",TRUE,"Winona, MN // Max Molock Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPor8yFQfWAD2KGPNKRj6w3D%2fq%2fVaLsSsuL4oLYZU5chC%2b6vVxES4BK1nERUk9r2uCJFlZQM6Pxeb0hYdQVSCM9RcW8ovsgARik9TNZ2dasjfomqyyEw7lfox2zEhgAiDO&path=baseball"
2026-04-11,"Saturday","Augsburg",6,"Saint Mary's",7,"Final","Final","Saint Mary's",TRUE,"Winona, MN // Max Molock Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPor8yFQfWAD2KGPNKRj6w3D%2fq%2fVaLsSsuL4oLYZU5chC%2b6vVxES4BK1nERUk9r2uCYWqR0jpo6VacLkiNxdWD8rvFqc%2fcQLkWejz%2f8wu04Og%3d&path=baseball"
2026-04-12,"Sunday","St. Scholastica",4,"St. Olaf",7,"Final","Final","St. Olaf",TRUE,"Northfield, MN // Mark Almli Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP%2fQHI2wJpL9mAWLJQ%2fNw1xY7LNwxX1Ym%2fjJnty4%2bEdWV0F9JSL77fDPnRfQULtyhLL93ObRr92uShF0UwMIBPtPd7%2b8D4VQRLKdNrlrXXDkDViofMOUSZGGnxNdQWCMQt&path=baseball"
2026-04-12,"Sunday","Saint John's",9,"Hamline",4,"Final","Final","Saint John's",TRUE,"St. Paul, MN // CHS Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPGBOMQ6HzAX3wcEsySnJXko%2bkFOoKQSSLBvhfpeT0ohBQdoC2HNEJUUesGkojIIgimy1gAvqY0FCUQ8WsnvAIyqji5Ed4eyIRs3Cke%2bhZ3PfJvKEoD3ibJP%2bR68ZBV61Y&path=baseball"
2026-04-12,"Sunday","Bethel",7,"Gustavus",5,"Final","Final","Bethel",TRUE,"St. Peter, MN // Gustie Baseball Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPYnsJRwq%2bTPgevIU0rsFMATbPwc%2f5el%2b9T0XS8E99rGUUvgfV%2b7NExaTp9am7w9WuTQ173HxaRnTivoN%2fapSdqR2PbdMdD656SEXYtMYUMEf%2b2NfkneLeINBEyBNhinU5%2bOVhGY7VvIqRkE35mjYD2Q%3d%3d&path=baseball"
2026-04-12,"Sunday","St. Scholastica",15,"St. Olaf",14,"Final","Final","St. Scholastica",TRUE,"Northfield, MN // Mark Almli Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP%2fQHI2wJpL9mAWLJQ%2fNw1xY7LNwxX1Ym%2fjJnty4%2bEdWV0F9JSL77fDPnRfQULtyhLPG3Mf9gYfTGoc%2bwHUg77FpGp9%2bKqrej4qW9IFkD7hxvE7Vdr6oZL9nuM4bSvyv6K&path=baseball"
2026-04-12,"Sunday","Macalester",9,"Concordia",7,"Final","Final","Macalester",TRUE,"Moorhead, MN // Bucky Burgau Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=JcLFfL9RUu0H5ystoOMbjRG6pFkOaHhJ9o8S3vINmQOIe5jlXcgY0S4nV0V6%2bRzpslQrdDOnX1zUk%2fI1jid3%2fDm8bjNbnxbUpE907TWeiUaohATNehz3P%2bMglARLwKa%2bwOQqybsdAYmcgZJUwsxv3K4CnV3jmChvjp0ZtjmsKPXG6xLFmGoahKtYU4cILoNx&path=baseball"
2026-04-12,"Sunday","Bethel",18,"Gustavus",11,"Final","Final","Bethel",TRUE,"St. Peter, MN // Gustie Baseball Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPYnsJRwq%2bTPgevIU0rsFMATbPwc%2f5el%2b9T0XS8E99rGUUvgfV%2b7NExaTp9am7w9WuTQ173HxaRnTivoN%2fapSdqcnHiNbf%2bTWFUl9iFvzfs78EnvMhDQCN%2bfa6Xs9k%2fTYaSjPAe0mz6QBNh2b34NwbRg%3d%3d&path=baseball"
2026-04-12,"Sunday","Saint John's",4,"Hamline",2,"Final","Final
                                                                                        
                                            
                                            
                                                (11 inn.)","Saint John's",TRUE,"St. Paul, MN // CHS Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPGBOMQ6HzAX3wcEsySnJXko%2bkFOoKQSSLBvhfpeT0ohBQdoC2HNEJUUesGkojIIgiK5UNulLxmrP0TbMCzFu6usY9V2FsZZkUvw3bSIGHPXZfINfbPXucMAnzx9fGc4zN&path=baseball"
2026-04-12,"Sunday","Macalester",1,"Concordia",2,"Final","Final","Concordia",TRUE,"Moorhead, MN // Bucky Burgau Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=JcLFfL9RUu0H5ystoOMbjRG6pFkOaHhJ9o8S3vINmQOIe5jlXcgY0S4nV0V6%2bRzpslQrdDOnX1zUk%2fI1jid3%2fDm8bjNbnxbUpE907TWeiUaohATNehz3P%2bMglARLwKa%2bzrLU0Abilxf1RRAt69p6aDOzig29W%2fTtEYWDuCdkLAzKl%2f3EqYtDulwr8UNSMkSd&path=baseball"
2026-04-13,"Monday","Concordia",2,"Hamline",3,"Final","Final
                                                                                        
                                            
                                            
                                                8 innings","Hamline",TRUE,"St. Paul, MN // CHS Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPGBOMQ6HzAX3wcEsySnJXko%2bkFOoKQSSLBvhfpeT0ohBQdoC2HNEJUUesGkojIIgiJO%2byijG85%2b6jBqD0A9XKMQufx3YNobjD%2bazsdy8jCPVfuQCWKBw%2fmrF5FGZYI8%2b1&path=baseball"
2026-04-13,"Monday","Concordia",2,"Hamline",7,"Final","Final","Hamline",TRUE,"St. Paul, MN // CHS Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPGBOMQ6HzAX3wcEsySnJXko%2bkFOoKQSSLBvhfpeT0ohBQdoC2HNEJUUesGkojIIgiJO%2byijG85%2b6jBqD0A9XKMY%2bTu%2fkrR3aA65n7gshoyV9645rREaJJstXT1m1jqeot&path=baseball"
2026-04-13,"Monday","University of Northwestern (MN)",1,"Macalester",2,"Final","Final","Macalester",FALSE,"St. Paul, MN // Nicholson Field","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhh3G3opbCW7vkb0ASu%2fFCot4H8%2bD12wwparOOT4BdTP2G15%2bMBcyDBwUBccf9iwtV8e2mvqbNQi%2bj5zwvNAF22%2fz4t623CP89wLf%2bDyu%2fYsB&path=baseball"
2026-04-15,"Wednesday","Saint Mary's",7,"Macalester",8,"Final","Final
                                                                                        
                                            
                                            
                                                9 inn.","Macalester",TRUE,"St. Paul, MN // Nicholson Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhh3G3opbCW7vkb0ASu%2fFCot4H8%2bD12wwparOOT4BdTP2CTCpxKUjJ7IL9z%2b51eBqgR8qY61FPsXNmQ6Kt4puNGfxSY59jBYf5w8o9mAUB8js&path=baseball"
2026-04-15,"Wednesday","Carleton",1,"Bethel",9,"Final","Final","Bethel",TRUE,"Arden Hills, MN // Hargis Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhjzahKugRChgIwJOnQuU36Zc5dowlAKrNQcQu3%2bqXx8Ud7BZ6PfTA4LtxV0xlWnceVFaugcQJh6nendYz8OXhr6%2fy3qTmiCJ2rTlZTU00d1N&path=baseball"
2026-04-15,"Wednesday","Augsburg",4,"St. Scholastica",1,"Final","Final","Augsburg",TRUE,"Duluth, MN // Wade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP70MuHmFeDr%2fHoyAaAHnUYRiua6jdcXRvInqE90T2dVJDjIs6qT1jDKLpwKp07LptqiLCKQoSaclF%2f7nDcD6Rrag27HQdnVSD4aNrvKsoEBJsg20MeygcmsFw9fbgmTCI&path=baseball"
2026-04-15,"Wednesday","Saint John's",4,"Gustavus",0,"Final","Final","Saint John's",TRUE,"St. Peter, MN // Gustie Baseball Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPYnsJRwq%2bTPgevIU0rsFMATbPwc%2f5el%2b9T0XS8E99rGUUvgfV%2b7NExaTp9am7w9Wuat8UrypGct9d3QtCuqhexDQVto3uNwo7b3ppow7EvBBghEsOwbx2ZLUbbfcVm7h%2f&path=baseball"
2026-04-15,"Wednesday","University of Wisconsin-La Crosse",5,"St. Olaf",1,"Final","Final","University of Wisconsin-La Crosse",FALSE,"Northfield, MN // Mark Almli Field
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP%2fQHI2wJpL9mAWLJQ%2fNw1xY7LNwxX1Ym%2fjJnty4%2bEdWV0F9JSL77fDPnRfQULtyhL62zbjzW518%2bpa%2byIDzPIlHfXyfuG0wGHq0C0DPNr9ccRu%2bQSmXfO2bHs3z3taQty&path=baseball"
2026-04-15,"Wednesday","Saint John's",6,"Gustavus",9,"Final","Final","Gustavus",TRUE,"St. Peter, MN // Gustie Baseball Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPYnsJRwq%2bTPgevIU0rsFMATbPwc%2f5el%2b9T0XS8E99rGUUvgfV%2b7NExaTp9am7w9Wuat8UrypGct9d3QtCuqhexAeMjtvbkZ%2bf2WrYMiqA2tXER%2bxHZlghWgfzYkSf72G8&path=baseball"
2026-04-15,"Wednesday","Augsburg",0,"St. Scholastica",10,"Final","Final
                                                                                        
                                            
                                            
                                                (7 inn.)","St. Scholastica",TRUE,"Duluth, MN // Wade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP70MuHmFeDr%2fHoyAaAHnUYRiua6jdcXRvInqE90T2dVJDjIs6qT1jDKLpwKp07Lptgg2jj8XtgG%2bWlLpatdJEI6VOzFt8AfKxubsAUEjB8JEV8S2ArNbuao1sjz9sKMkp&path=baseball"
2026-04-15,"Wednesday","Carleton",6,"Bethel",7,"Final","Final","Bethel",TRUE,"Arden Hills, MN // Hargis Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhjzahKugRChgIwJOnQuU36Zc5dowlAKrNQcQu3%2bqXx8U4kliBjehLWzy1%2f%2boy%2btBr4Ykrz0pahD5lMO%2bNuNKRld4NwVtIzq1xBWgNpsgD96E&path=baseball"
