"game_date","day_of_week","away_team","away_score","home_team","home_score","status","result","winner","is_conference","location","boxscore_url","away_runs","home_runs","away_starter","home_starter","away_starter_ip","home_starter_ip","game_id","home_team_std","away_team_std","home_rf_last5","home_ra_last5","home_win_last5","home_rd_last5","away_rf_last5","away_ra_last5","away_win_last5","away_rd_last5","home_rest_days","away_rest_days","home_sp_ip_last5","away_sp_ip_last5","home_era_proxy_last5","away_era_proxy_last5","home_era_season","home_whip_season","home_k_per9_season","home_bb_per9_season","home_opp_ba_season","away_era_season","away_whip_season","away_k_per9_season","away_bb_per9_season","away_opp_ba_season","home_fld_pct_season","home_errors_season","home_dp_season","home_sba_season","home_csb_season","away_fld_pct_season","away_errors_season","away_dp_season","away_sba_season","away_csb_season","away_starter_std","home_starter_std","away_starter_last","home_starter_last","has_both_pitchers","home_win","home_field","run_diff"
"2026-04-07","Tuesday","Macalester",11,"Gustavus",4,"Final","Final","Macalester",1,"St. Peter, MN // Gustie Baseball Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPYnsJRwq%2bTPgevIU0rsFMATbPwc%2f5el%2b9T0XS8E99rGUUvgfV%2b7NExaTp9am7w9Wu4MAbIjXONwR%2fGmj3C49EZOGc426FMvFvn0EFEVon3xmfhc79qS5C2eBR4I84Fh%2fY0PtOhAlHr5BDjh8GnAbLsw%3d%3d&path=baseball",11,4,"Josh Schmidt","Logan Feeney (L, 2-2)",4,5,185,"Gustavus","Macalester",4.66666666666667,5.16666666666667,0.5,-0.5,7.66666666666667,4.66666666666667,0.833333333333333,3,0,0,4.33333333333333,3.77777777777778,11.9428571428571,13.4375,6.37,1.71782178217822,8.37623762376238,5.43564356435644,0.276073619631902,6.05,1.68775790921596,7.8363136176066,4.939477303989,0.286902286902287,0.960479041916168,33,13,28,5,0.966475095785441,35,14,47,10,"Josh Schmidt","Logan Feeney (L, 2-2)","schmidt","feeney",FALSE,0,1,-7
"2026-04-07","Tuesday","Saint Mary's",5,"Bethel",11,"Final","Final","Bethel",1,"Arden Hills, MN // Hargis Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhjzahKugRChgIwJOnQuU36Zc5dowlAKrNQcQu3%2bqXx8UMO26%2bf3O8BmcOwIDb%2fyO2x%2fpVRgTP8VpTzCAxkk7oAnEZNmf1jcIpR1EJOlfoekk&path=baseball",5,11,"Kasey Carlson (L, 5-1)","Jackson Hunter (W, 3-2)",4.1,7,186,"Bethel","Saint Mary's",8,5.83333333333333,0.833333333333333,2.16666666666667,3.66666666666667,4.5,0.5,-0.833333333333333,0,0,5.16666666666667,4.5,11.8675324675325,11.3005494505495,4.99,1.66715542521994,9.89736070381232,4.90909090909091,0.288461538461538,4.31,1.39514978601997,6.43223965763195,3.3509272467903,0.272209567198178,0.968884120171674,29,12,40,15,0.98422090729783,16,31,20,9,"Kasey Carlson (L, 5-1)","Jackson Hunter (W, 3-2)","carlson","hunter",FALSE,1,1,6
"2026-04-08","Wednesday","Concordia",6,"St. Olaf",13,"Final","Final","St. Olaf",1,"Northfield, MN // Mark Almli Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP%2fQHI2wJpL9mAWLJQ%2fNw1xY7LNwxX1Ym%2fjJnty4%2bEdWV0F9JSL77fDPnRfQULtyhLVkcf%2fBJUeHBmDPUSZzcOMOsS1%2fAjlPbuLaSgKxWjI82sRnoGd9sz%2bUSDQ0W%2bPxMS&path=baseball",6,13,"Brayden Wolfgram (L, 2-2)","Kevin Steel (W, 1-1)",2,5,187,"St. Olaf","Concordia",8.66666666666667,8.83333333333333,0.333333333333333,-0.166666666666667,6.83333333333333,5.33333333333333,0.666666666666667,1.5,8,9,4,5,19.6125,10.7142857142857,6.78,1.90232558139535,6.11162790697674,5.73488372093023,0.310502283105023,6.07,1.66298342541436,7.60773480662983,4.77348066298343,0.299707602339181,0.948038176033934,49,21,35,14,0.961379310344828,28,9,45,9,"Brayden Wolfgram (L, 2-2)","Kevin Steel (W, 1-1)","wolfgram","steel",FALSE,1,1,7
"2026-04-08","Wednesday","St. Scholastica",42,"Carleton",9,"Final","Final","St. Scholastica",1,"Northfield, MN // Mel Taube Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhiHCgSvVo6vyVvsDuDSb0a%2bJ%2fFIk6s5oCHx1cXIv%2bDfqvmC9XG%2fZpDd1b7hKF8Az2m49Q%2fGDCdALCbUT%2f71B1IwClQqTheTvbRXDVYdTgtqp&path=baseball",42,9,"Zack Hlinsky (W, 3-1)","Jackson Corcoran (L, 0-4)",4,1,188,"Carleton","St. Scholastica",7,14.8333333333333,0.5,-7.83333333333333,14.1666666666667,4.16666666666667,0.833333333333333,10,9,8,3.55555555555556,3.5,19.9886363636364,10.85,9.6,2.1280487804878,6.14634146341463,6.80487804878049,0.32703488372093,5.37,1.59531772575251,8.80434782608696,4.78595317725753,0.26270136307311,0.934449093444909,47,14,69,4,0.940316686967113,49,9,38,4,"Zack Hlinsky (W, 3-1)","Jackson Corcoran (L, 0-4)","hlinsky","corcoran",FALSE,0,1,-33
"2026-04-08","Wednesday","Hamline",0,"Saint Mary's",1,"Final","Final
                                                                                        
                                            
                                            
                                                10 innings","Saint Mary's",1,"Winona, MN // Max Molock Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPGBOMQ6HzAX3wcEsySnJXko%2bkFOoKQSSLBvhfpeT0ohBQdoC2HNEJUUesGkojIIgi9Lsjs3He5mOuEMvS61go0AJtuJtC26zOrMIACc4D15P6EIrs2l6xE5bpSAMqOvtB&path=baseball",0,1,"Teagan Yotter","Connor Tulley",8,6.1,189,"Saint Mary's","Hamline",3.33333333333333,4.16666666666667,0.5,-0.833333333333333,3.16666666666667,4,0.166666666666667,-0.833333333333333,1,9,4.77777777777778,5.11111111111111,10.6576923076923,9.24739010989011,4.31,1.39514978601997,6.43223965763195,3.3509272467903,0.272209567198178,6.89,1.7063829787234,7.0468085106383,4.74893617021277,0.293432203389831,0.98422090729783,16,31,20,9,0.954954954954955,45,24,27,7,"Teagan Yotter","Connor Tulley","yotter","tulley",FALSE,1,1,1
"2026-04-08","Wednesday","Gustavus",8,"Augsburg",10,"Final","Final","Augsburg",1,"Minneapolis, MN // Parade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhtveQyeNwbkzAlu5obewpsYUzVuJNuGhnX5KgPVKMnlS63u%2fg9JQMTE3zHegKyETJ1daUmsY3Z2gwaZykGVFJvY%3d&path=baseball",8,10,"Jacob Weckop","Austin Lang",1,4,190,"Augsburg","Gustavus",7.83333333333333,10.5,0.166666666666667,-2.66666666666667,5.83333333333333,6.16666666666667,0.5,-0.333333333333333,7,1,3.94444444444444,3.83333333333333,20.75,14.9428571428571,8.8,1.96408839779006,7.23480662983425,5.22099447513812,0.3300395256917,6.37,1.71782178217822,8.37623762376238,5.43564356435644,0.276073619631902,0.951417004048583,24,8,33,6,0.960479041916168,33,13,28,5,"Jacob Weckop","Austin Lang","weckop","lang",FALSE,1,1,2
"2026-04-08","Wednesday","Bethel",5,"Macalester",6,"Final","Final","Macalester",1,"St. Paul, MN // Nicholson Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhh3G3opbCW7vkb0ASu%2fFCot4H8%2bD12wwparOOT4BdTP21A66WZNMw3OvK85ZpXMh6oCalNgunMrwSF%2f9LwFfpQXnKR2ud3drHq6dXgy9D%2byw&path=baseball",5,6,"Mark Anderson","Jack Nussbaum",5,3,191,"Macalester","Bethel",5.83333333333333,3.83333333333333,0.833333333333333,2,7.83333333333333,6.66666666666667,0.666666666666667,1.16666666666667,1,1,3.77777777777778,4.83333333333333,11.4375,13.4532467532468,6.05,1.68775790921596,7.8363136176066,4.939477303989,0.286902286902287,4.99,1.66715542521994,9.89736070381232,4.90909090909091,0.288461538461538,0.966475095785441,35,14,47,10,0.968884120171674,29,12,40,15,"Mark Anderson","Jack Nussbaum","anderson","nussbaum",FALSE,1,1,1
"2026-04-08","Wednesday","St. Scholastica",4,"Carleton",9,"Final","Final","Carleton",1,"Northfield, MN // Mel Taube Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhiHCgSvVo6vyVvsDuDSb0a%2bJ%2fFIk6s5oCHx1cXIv%2bDfqbL3r5vFGCXs1yRVRsmL8c03gY8Ri8t6EJ4WE%2frc%2bmWVvCBJ1spS1K9wJczezUCrv&path=baseball",4,9,"Blake Bullis (L, 0-1)","Ryan Kessner (W, 2-1)",1,6,192,"Carleton","St. Scholastica",7.66666666666667,13,0.666666666666667,-5.33333333333333,12.5,5,0.666666666666667,7.5,0,0,4.11111111111111,3.16666666666667,16.4886363636364,13.35,9.6,2.1280487804878,6.14634146341463,6.80487804878049,0.32703488372093,5.37,1.59531772575251,8.80434782608696,4.78595317725753,0.26270136307311,0.934449093444909,47,14,69,4,0.940316686967113,49,9,38,4,"Blake Bullis (L, 0-1)","Ryan Kessner (W, 2-1)","bullis","kessner",FALSE,1,1,5
"2026-04-08","Wednesday","Concordia",2,"St. Olaf",9,"Final","Final","St. Olaf",1,"Northfield, MN // Mark Almli Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP%2fQHI2wJpL9mAWLJQ%2fNw1xY7LNwxX1Ym%2fjJnty4%2bEdWV0F9JSL77fDPnRfQULtyhLxw%2bYB0xU5hZgpHekR6VPd4rWwvmeGZjubllLH72RXe7t8sboKAOxTcSjzCPpH6un&path=baseball",2,9,"Ben Trutwin (L, 0-2)","Alex Oehlke (W, 3-2)",4.1,7,193,"St. Olaf","Concordia",8,7.66666666666667,0.333333333333333,0.333333333333333,4,6,0.5,-2,0,0,4.66666666666667,4.88888888888889,15.5410714285714,12.3296703296703,6.78,1.90232558139535,6.11162790697674,5.73488372093023,0.310502283105023,6.07,1.66298342541436,7.60773480662983,4.77348066298343,0.299707602339181,0.948038176033934,49,21,35,14,0.961379310344828,28,9,45,9,"Ben Trutwin (L, 0-2)","Alex Oehlke (W, 3-2)","trutwin","oehlke",FALSE,1,1,7
"2026-04-08","Wednesday","Gustavus",7,"Augsburg",0,"Final","Final","Gustavus",1,"Minneapolis, MN // Parade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhtveQyeNwbkzAlu5obewpsYUzVuJNuGhnX5KgPVKMnlSQvtTB%2bWqGGaGcffAXz789nCZ0yOo97FDpg3om81ooJw%3d&path=baseball",7,0,"Cole Spitzer (W, 1-2)","Jake Pittelkow (L, 1-2)",5,5.2,195,"Augsburg","Gustavus",7.16666666666667,9.33333333333333,0.166666666666667,-2.16666666666667,5.33333333333333,5.5,0.5,-0.166666666666667,0,0,4.61111111111111,4.33333333333333,18.1029411764706,11.9428571428571,8.8,1.96408839779006,7.23480662983425,5.22099447513812,0.3300395256917,6.37,1.71782178217822,8.37623762376238,5.43564356435644,0.276073619631902,0.951417004048583,24,8,33,6,0.960479041916168,33,13,28,5,"Cole Spitzer (W, 1-2)","Jake Pittelkow (L, 1-2)","spitzer","pittelkow",FALSE,0,1,-7
"2026-04-08","Wednesday","Hamline",4,"Saint Mary's",6,"Final","Final","Saint Mary's",1,"Winona, MN // Max Molock Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPGBOMQ6HzAX3wcEsySnJXko%2bkFOoKQSSLBvhfpeT0ohBQdoC2HNEJUUesGkojIIgiwOgxZyjY5D%2b3PnW8H7F5dTtTnpd0Z2Ehs8ZHmPpvBsEihRSX7NKoG7bJUEbb5msF&path=baseball",4,6,"Hans Christensen","Andrew Milner",4.2,3,196,"Saint Mary's","Hamline",3.66666666666667,4.66666666666667,0.5,-1,3.83333333333333,4.33333333333333,0.166666666666667,-0.5,0,0,4.27777777777778,5.05555555555556,12.4076923076923,9.97596153846154,4.31,1.39514978601997,6.43223965763195,3.3509272467903,0.272209567198178,6.89,1.7063829787234,7.0468085106383,4.74893617021277,0.293432203389831,0.98422090729783,16,31,20,9,0.954954954954955,45,24,27,7,"Hans Christensen","Andrew Milner","christensen","milner",FALSE,1,1,2
"2026-04-08","Wednesday","Bethel",18,"Macalester",4,"Final","Final","Bethel",1,"St. Paul, MN // Nicholson Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhh3G3opbCW7vkb0ASu%2fFCot4H8%2bD12wwparOOT4BdTP2Va0KaljSotV%2fXbhnPUJxvFY1RL08gxhoY%2fPfvO5xF04tC34tjm1on%2bm52YF7Jy3F&path=baseball",18,4,"Roman Lachenmayer","Caleb Chou-Green (L, 2-1)",0,2,197,"Macalester","Bethel",5.16666666666667,5.66666666666667,0.666666666666667,-0.5,9.83333333333333,5.33333333333333,0.833333333333333,4.5,0,0,3.66666666666667,4.16666666666667,12,10.7438961038961,6.05,1.68775790921596,7.8363136176066,4.939477303989,0.286902286902287,4.99,1.66715542521994,9.89736070381232,4.90909090909091,0.288461538461538,0.966475095785441,35,14,47,10,0.968884120171674,29,12,40,15,"Roman Lachenmayer","Caleb Chou-Green (L, 2-1)","lachenmayer","chou-green",FALSE,0,1,-14
"2026-04-09","Thursday","St. Scholastica",1,"Saint John's",17,"Final","Final","Saint John's",1,"Collegeville, MN // Becker Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPHagrYYNu%2bk3eVWQRh5K35AjONin5olwY4wMNOh86t8ekarPMZ2yS6mfxgb2RiR3OadXuewIDG%2f8hnkuYL9O1dBZBj%2bAeFo4PDWfuqCaRrhk%3d&path=baseball",1,17,"Logan Price (L, 0-1)","Max Edwards (W, 4-0)",2,6,198,"Saint John's","St. Scholastica",4.66666666666667,3.66666666666667,0.166666666666667,1,11,7.5,0.5,3.5,10,1,5.11111111111111,2.66666666666667,9.46818181818182,17.25,3.29,1.28782894736842,7.72697368421053,3.01973684210526,0.249354005167959,5.37,1.59531772575251,8.80434782608696,4.78595317725753,0.26270136307311,0.958823529411765,35,18,35,9,0.940316686967113,49,9,38,4,"Logan Price (L, 0-1)","Max Edwards (W, 4-0)","price","edwards",FALSE,1,1,16
"2026-04-09","Thursday","St. Olaf",10,"Carleton",4,"Final","Final","St. Olaf",1,"Northfield, MN // Mel Taube Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhiHCgSvVo6vyVvsDuDSb0a%2bJ%2fFIk6s5oCHx1cXIv%2bDfqDjqb07D%2fTq6luCzUGfqTrHEZ5ZpPIHwoP95yxsWps%2balnHs9y1D97yAPidrSCtDe&path=baseball",10,4,"Sam Hruska (W, 1-0)","Jack Curtis (L, 0-1)",7,5,199,"Carleton","St. Olaf",7,13.5,0.5,-6.5,8,5.5,0.5,2.5,1,1,4.33333333333333,5,16.625,11.8982142857143,9.6,2.1280487804878,6.14634146341463,6.80487804878049,0.32703488372093,6.78,1.90232558139535,6.11162790697674,5.73488372093023,0.310502283105023,0.934449093444909,47,14,69,4,0.948038176033934,49,21,35,14,"Sam Hruska (W, 1-0)","Jack Curtis (L, 0-1)","hruska","curtis",FALSE,0,1,-6
"2026-04-09","Thursday","Hamline",1,"Augsburg",3,"Final","Final","Augsburg",1,"Minneapolis, MN // Parade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhtveQyeNwbkzAlu5obewpsYUzVuJNuGhnX5KgPVKMnlSl9awMH54z2CTtZ8bQU366%2fmyxVPf1EI2StDYsOjwJvw%3d&path=baseball",1,3,"Bentley Casey (L, 2-2)","Vincent Rupp (W, 1-2)",6,7,200,"Augsburg","Hamline",6.5,8.16666666666667,0.333333333333333,-1.66666666666667,3.66666666666667,4.33333333333333,0.166666666666667,-0.666666666666667,1,1,4.77777777777778,5.33333333333333,16.3172268907563,9.6875,8.8,1.96408839779006,7.23480662983425,5.22099447513812,0.3300395256917,6.89,1.7063829787234,7.0468085106383,4.74893617021277,0.293432203389831,0.951417004048583,24,8,33,6,0.954954954954955,45,24,27,7,"Bentley Casey (L, 2-2)","Vincent Rupp (W, 1-2)","casey","rupp",FALSE,1,1,2
"2026-04-09","Thursday","St. Scholastica",3,"Saint John's",10,"Final","Final","Saint John's",1,"Collegeville, MN // Becker Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPHagrYYNu%2bk3eVWQRh5K35AjONin5olwY4wMNOh86t8ekarPMZ2yS6mfxgb2RiR3OA5HtO65eyE%2f7zTznu4EHHj4pXwotXVUqnJKgvPt0ROs%3d&path=baseball",3,10,"Jonathan Stoeckle (L, 3-4)","Hunter Hoen (W, 2-1)",3.1,7,201,"Saint John's","St. Scholastica",5.5,3.16666666666667,0.333333333333333,2.33333333333333,9.5,8.66666666666667,0.333333333333333,0.833333333333333,0,0,5.72222222222222,2.72222222222222,7.41103896103896,20.25,3.29,1.28782894736842,7.72697368421053,3.01973684210526,0.249354005167959,5.37,1.59531772575251,8.80434782608696,4.78595317725753,0.26270136307311,0.958823529411765,35,18,35,9,0.940316686967113,49,9,38,4,"Jonathan Stoeckle (L, 3-4)","Hunter Hoen (W, 2-1)","stoeckle","hoen",FALSE,1,1,7
"2026-04-09","Thursday","St. Olaf",12,"Carleton",8,"Final","Final","St. Olaf",1,"Northfield, MN // Mel Taube Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhiHCgSvVo6vyVvsDuDSb0a%2bJ%2fFIk6s5oCHx1cXIv%2bDfqSK4b0KbqsCTk6Of15ZnTsVM03Xg8JiDtVY3%2bAgymq%2fNgC6DDrhEkhakFiugAWNtp&path=baseball",12,8,"Tate Williams","Charlie Werts",1,3.1,202,"Carleton","St. Olaf",6.66666666666667,14,0.333333333333333,-7.33333333333333,8.83333333333333,5.5,0.666666666666667,3.33333333333333,0,0,4.22222222222222,4.61111111111111,17.75,12.7982142857143,9.6,2.1280487804878,6.14634146341463,6.80487804878049,0.32703488372093,6.78,1.90232558139535,6.11162790697674,5.73488372093023,0.310502283105023,0.934449093444909,47,14,69,4,0.948038176033934,49,21,35,14,"Tate Williams","Charlie Werts","williams","werts",FALSE,0,1,-4
"2026-04-09","Thursday","Hamline",7,"Augsburg",3,"Final","Final","Hamline",1,"Minneapolis, MN // Parade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhtveQyeNwbkzAlu5obewpsYUzVuJNuGhnX5KgPVKMnlSPshw0hxARjycXC%2bwkU%2fghfIQVeMuH773HCpZXor0Si0%3d&path=baseball",7,3,"Carter Hoff","Caleb Tays",2,2,203,"Augsburg","Hamline",5.5,7.66666666666667,0.333333333333333,-2.16666666666667,4.66666666666667,3.83333333333333,0.333333333333333,0.833333333333333,0,0,4.44444444444444,5.61111111111111,17.0672268907563,7.4375,8.8,1.96408839779006,7.23480662983425,5.22099447513812,0.3300395256917,6.89,1.7063829787234,7.0468085106383,4.74893617021277,0.293432203389831,0.951417004048583,24,8,33,6,0.954954954954955,45,24,27,7,"Carter Hoff","Caleb Tays","hoff","tays",FALSE,0,1,-4
"2026-04-11","Saturday","Augsburg",1,"Saint Mary's",4,"Final","Final","Saint Mary's",1,"Winona, MN // Max Molock Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPor8yFQfWAD2KGPNKRj6w3D%2fq%2fVaLsSsuL4oLYZU5chC%2b6vVxES4BK1nERUk9r2uCJFlZQM6Pxeb0hYdQVSCM9RcW8ovsgARik9TNZ2dasjfomqyyEw7lfox2zEhgAiDO&path=baseball",1,4,"Austin Lang (L, 0-1)","Eric Stomberg (W, 3-3)",6,3,204,"Saint Mary's","Augsburg",3.83333333333333,4,0.666666666666667,-0.166666666666667,4.33333333333333,6.16666666666667,0.333333333333333,-1.83333333333333,3,2,3.94444444444444,4.94444444444444,11.4076923076923,13.5672268907563,4.31,1.39514978601997,6.43223965763195,3.3509272467903,0.272209567198178,8.8,1.96408839779006,7.23480662983425,5.22099447513812,0.3300395256917,0.98422090729783,16,31,20,9,0.951417004048583,24,8,33,6,"Austin Lang (L, 0-1)","Eric Stomberg (W, 3-3)","lang","stomberg",FALSE,1,1,3
"2026-04-11","Saturday","Augsburg",6,"Saint Mary's",7,"Final","Final","Saint Mary's",1,"Winona, MN // Max Molock Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPor8yFQfWAD2KGPNKRj6w3D%2fq%2fVaLsSsuL4oLYZU5chC%2b6vVxES4BK1nERUk9r2uCYWqR0jpo6VacLkiNxdWD8rvFqc%2fcQLkWejz%2f8wu04Og%3d&path=baseball",6,7,"Manny Weiss","Kasey Carlson",7,6,205,"Saint Mary's","Augsburg",3.83333333333333,4,0.666666666666667,-0.166666666666667,3.83333333333333,5.66666666666667,0.333333333333333,-1.83333333333333,0,0,4.61111111111111,5.27777777777778,8.40769230769231,12.0672268907563,4.31,1.39514978601997,6.43223965763195,3.3509272467903,0.272209567198178,8.8,1.96408839779006,7.23480662983425,5.22099447513812,0.3300395256917,0.98422090729783,16,31,20,9,0.951417004048583,24,8,33,6,"Manny Weiss","Kasey Carlson","weiss","carlson",FALSE,1,1,1
"2026-04-12","Sunday","St. Scholastica",4,"St. Olaf",7,"Final","Final","St. Olaf",1,"Northfield, MN // Mark Almli Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP%2fQHI2wJpL9mAWLJQ%2fNw1xY7LNwxX1Ym%2fjJnty4%2bEdWV0F9JSL77fDPnRfQULtyhLL93ObRr92uShF0UwMIBPtPd7%2b8D4VQRLKdNrlrXXDkDViofMOUSZGGnxNdQWCMQt&path=baseball",4,7,"Michael Zunker (L, 1-1)","Kevin Steel (W, 2-1)",3,4,206,"St. Olaf","St. Scholastica",9.16666666666667,4.83333333333333,0.833333333333333,4.33333333333333,9.5,9,0.333333333333333,0.5,3,3,4.44444444444444,2.55555555555556,11.8982142857143,21.875,6.78,1.90232558139535,6.11162790697674,5.73488372093023,0.310502283105023,5.37,1.59531772575251,8.80434782608696,4.78595317725753,0.26270136307311,0.948038176033934,49,21,35,14,0.940316686967113,49,9,38,4,"Michael Zunker (L, 1-1)","Kevin Steel (W, 2-1)","zunker","steel",FALSE,1,1,3
"2026-04-12","Sunday","Saint John's",9,"Hamline",4,"Final","Final","Saint John's",1,"St. Paul, MN // CHS Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPGBOMQ6HzAX3wcEsySnJXko%2bkFOoKQSSLBvhfpeT0ohBQdoC2HNEJUUesGkojIIgimy1gAvqY0FCUQ8WsnvAIyqji5Ed4eyIRs3Cke%2bhZ3PfJvKEoD3ibJP%2bR68ZBV61Y&path=baseball",9,4,"Matthew Magnuson (W, 3-2)","Carter Hoff (L, 0-4)",7,1.2,207,"Hamline","Saint John's",5.16666666666667,4.5,0.333333333333333,0.666666666666667,6.66666666666667,3.33333333333333,0.5,3.33333333333333,3,3,4.72222222222222,5.88888888888889,10.8660714285714,7.51818181818182,6.89,1.7063829787234,7.0468085106383,4.74893617021277,0.293432203389831,3.29,1.28782894736842,7.72697368421053,3.01973684210526,0.249354005167959,0.954954954954955,45,24,27,7,0.958823529411765,35,18,35,9,"Matthew Magnuson (W, 3-2)","Carter Hoff (L, 0-4)","magnuson","hoff",FALSE,0,1,-5
